성별,연령대,기간,카테고리,브랜드명,상품명,정상가,할인가,할인율(%),상품URL,이미지URL
여성,40세이상,1주,전체,노스페이스,NJ3NR80D 여성 눕시 온볼 자켓 GRAYISH PINK,269000,269000,5,https://www.musinsa.com/products/5373186,https://image.msscdn.net/thumbnails/images/goods_img/20250828/5373186/5373186_17563550304979_500.jpg?w=780
여성,40세이상,1주,전체,피아네르,[2 PACK] 에센셜 세미 와이드 스웨트팬츠 (3color),79800,45900,42,https://www.musinsa.com/products/2081268,https://image.msscdn.net/thumbnails/images/goods_img/20210823/2081268/2081268_17228281321030_500.jpg?w=780
여성,40세이상,1주,전체,리메인세컨드,[2PACK] 원턱 와이드 스웨트 팬츠_3COLOR,50600,27800,45,https://www.musinsa.com/products/4059183,https://image.msscdn.net/thumbnails/images/goods_img/20240416/4059183/4059183_17514186754926_500.jpg?w=780
여성,40세이상,1주,전체,무신사 스탠다드 우먼,우먼즈 캐시미어 블렌드 핸드메이드 쇼트 맥 코트 [블랙],159900,135890,15,https://www.musinsa.com/products/4213375,https://image.msscdn.net/thumbnails/images/goods_img/20240621/4213375/4213375_17262132621879_500.jpg?w=780
여성,40세이상,1주,전체,몽돌,페이크 퍼 무스탕 자켓 브라운 MDJK025BROWN,248000,229400,8,https://www.musinsa.com/products/3511220,https://image.msscdn.net/thumbnails/images/goods_img/20230829/3511220/3511220_17630884308970_500.jpg?w=780
여성,40세이상,1주,전체,미치코런던,아가일 메리노 울 가디건 멜란지 그레이,72000,64800,10,https://www.musinsa.com/products/5416206,https://image.msscdn.net/thumbnails/images/goods_img/20250908/5416206/5416206_17575724955176_500.jpg?w=780
여성,40세이상,1주,전체,푸마,스피드캣 OG - 레드 / 398846-02,139000,139000,0,https://www.musinsa.com/products/4201444,https://image.msscdn.net/thumbnails/images/goods_img/20240617/4201444/4201444_17188440814572_500.jpg?w=780
여성,40세이상,1주,전체,아키클래식,필파워 742 왈라비 프리미엄 덕다운 롱패딩 Ver.4 (블랙),289000,179000,38,https://www.musinsa.com/products/3618400,https://image.msscdn.net/thumbnails/images/goods_img/20231011/3618400/3618400_17298171531929_500.jpg?w=780
여성,40세이상,1주,전체,내셔널지오그래픽,N244WDW920 여성 헤론 U넥 경량 다운 점퍼 BEIGE,169000,135200,20,https://www.musinsa.com/products/4297865,https://image.msscdn.net/thumbnails/images/goods_img/20240805/4297865/4297865_17289735463344_500.jpg?w=780
여성,40세이상,1주,전체,단델,DD cropped studded MA-1 jacket (KHAKI),163000,130400,20,https://www.musinsa.com/products/5638946,https://image.msscdn.net/thumbnails/images/goods_img/20251024/5638946/5638946_17630934212815_500.jpg?w=780
여성,40세이상,1주,전체,휠라,에샤페 초코(FS261OD03X087219),119000,119000,0,https://www.musinsa.com/products/4328804,https://image.msscdn.net/thumbnails/images/goods_img/20240814/4328804/4328804_17556712337105_500.jpg?w=780
여성,40세이상,1주,전체,브라운브레스,TAG HOODIE - MELANGE GREY,89000,89000,0,https://www.musinsa.com/products/5505685,https://image.msscdn.net/thumbnails/images/goods_img/20250922/5505685/5505685_17587882109819_500.jpg?w=780
여성,40세이상,1주,전체,에이지오디,원턱 와이드 스웨트 팬츠 [그레이],36000,18000,50,https://www.musinsa.com/products/3223947,https://image.msscdn.net/thumbnails/images/goods_img/20230411/3223947/3223947_17615317520649_500.jpg?w=780
여성,40세이상,1주,전체,마리떼 프랑소와 저버,W BASIC CROP DOWN JACKET black,259000,233100,10,https://www.musinsa.com/products/5488874,https://image.msscdn.net/thumbnails/images/goods_img/20250918/5488874/5488874_17610195870061_500.jpg?w=780
여성,40세이상,1주,전체,로라로라,ONE OFF SHOULDER STRIPE WOOL BLENDED CARDIGAN BLACK,89000,71200,20,https://www.musinsa.com/products/5319127,https://image.msscdn.net/thumbnails/images/goods_img/20250813/5319127/5319127_17567737605497_500.jpg?w=780
여성,40세이상,1주,전체,수아레,워셔블 케이블 라운드 니트 - 5 COLOR,45000,27650,39,https://www.musinsa.com/products/3494992,https://image.msscdn.net/thumbnails/images/goods_img/20230824/3494992/3494992_17296467139345_500.jpg?w=780
여성,40세이상,1주,전체,수아레 우먼,[보라끌레르X수아레](우먼)캐시미어 100 라운드 가디건 - 9 COLOR,149000,109900,26,https://www.musinsa.com/products/4386012,https://image.msscdn.net/thumbnails/images/goods_img/20240829/4386012/4386012_17572925124747_500.jpg?w=780
여성,40세이상,1주,전체,뉴발란스,NBPDGS115S / MR530KA (SILVER),129000,129000,0,https://www.musinsa.com/products/4725249,https://image.msscdn.net/thumbnails/images/goods_img/20250116/4725249/4725249_17370096934513_500.jpg?w=780
여성,40세이상,1주,전체,나이키,조던 브루클린 퀼팅 패딩 재킷 W - 블랙:화이트 / HV0418-010,239000,215100,10,https://www.musinsa.com/products/5550103,https://image.msscdn.net/thumbnails/images/goods_img/20250930/5550103/5550103_17604867902331_500.jpg?w=780
여성,40세이상,1주,전체,아디다스,삼바 OG - 블랙:크림화이트 / JQ5141,149000,103990,30,https://www.musinsa.com/products/5042976,https://image.msscdn.net/thumbnails/images/goods_img/20250418/5042976/5042976_17454008241753_500.jpg?w=780
여성,40세이상,1주,전체,푸마,스피드캣 OG - 뉴네이비:웜화이트 / 398846-38,139000,124990,10,https://www.musinsa.com/products/5179819,https://image.msscdn.net/thumbnails/images/goods_img/20250612/5179819/5179819_17502351719083_500.jpg?w=780
여성,40세이상,1주,전체,푸마,푸마 터프 테라Hi Gloss - 화이트:그레이 / 403034-02,109000,37990,65,https://www.musinsa.com/products/4599739,https://image.msscdn.net/thumbnails/images/goods_img/20241108/4599739/4599739_17358879075815_500.jpg?w=780
여성,40세이상,1주,전체,토브,비타 스노우 토마토 톤 라이트닝 스팟 크림,13000,10400,20,https://www.musinsa.com/products/4614489,https://image.msscdn.net/thumbnails/images/goods_img/20241114/4614489/4614489_17639401801561_500.jpg?w=780
여성,40세이상,1주,전체,버튼서울,베이직 라인 나일론 스트링 팬츠 (블랙),82000,57400,30,https://www.musinsa.com/products/4258826,https://image.msscdn.net/thumbnails/images/goods_img/20240718/4258826/4258826_17246350067348_500.png?w=780
여성,40세이상,1주,전체,몽돌,윈터ver) 원 턱 와이드 슬랙스 블랙 MDPT025FWBLACK,88000,74800,15,https://www.musinsa.com/products/4459426,https://image.msscdn.net/thumbnails/images/goods_img/20240924/4459426/4459426_17586015278527_500.jpg?w=780
여성,40세이상,1주,전체,스켈리웩,[기모원단추가]88 크로스 백 패치 스웨트 팬츠[블랙],54900,31890,42,https://www.musinsa.com/products/5306791,https://image.msscdn.net/thumbnails/images/goods_img/20250808/5306791/5306791_17557679048178_500.jpg?w=780
여성,40세이상,1주,전체,어그,[WOMEN] 시그니처 스웨이드 타스만 슬리퍼 (타스만 II) - 샌드:다크 체리 / 1174470-PDW,198000,198000,0,https://www.musinsa.com/products/5334808,https://image.msscdn.net/thumbnails/images/goods_img/20250819/5334808/5334808_17574081956779_500.jpg?w=780
여성,40세이상,1주,전체,고스트리퍼블릭,커브드 벌룬 다트 데님팬츠 GLP-648_더스트블랙,57000,36900,35,https://www.musinsa.com/products/5308436,https://image.msscdn.net/thumbnails/images/goods_img/20250811/5308436/5308436_17560982159881_500.jpg?w=780
여성,40세이상,1주,전체,무신사 스탠다드 우먼,[힛탠다드] 우먼즈 크루 넥 티셔츠_이너 웨어 [블랙],13900,8290,40,https://www.musinsa.com/products/1595699,https://image.msscdn.net/thumbnails/images/goods_img/20200910/1595699/1595699_17628264719802_500.jpg?w=780
여성,40세이상,1주,전체,기호,레이븐 폴더블 버클 부츠 그레이,198000,178200,10,https://www.musinsa.com/products/5378047,https://image.msscdn.net/thumbnails/images/goods_img/20250829/5378047/5378047_17566240193392_500.jpg?w=780
여성,40세이상,1주,전체,1989스탠다드,SMALL CENTER 후드 (STHSTD-0015),66500,43230,35,https://www.musinsa.com/products/2990463,https://image.msscdn.net/thumbnails/images/goods_img/20221220/2990463/2990463_17562800367609_500.jpg?w=780
여성,40세이상,1주,전체,브라운브레스,TAG HOODIE - DARK BROWN,89000,89000,0,https://www.musinsa.com/products/5505683,https://image.msscdn.net/thumbnails/images/goods_img/20250922/5505683/5505683_17587882630324_500.jpg?w=780
여성,40세이상,1주,전체,휠라,여성 플로우 후드 다운 코코아 (FS254DJ01F002217),279000,279000,0,https://www.musinsa.com/products/5592719,https://image.msscdn.net/thumbnails/images/goods_img/20251015/5592719/5592719_17629925533641_500.jpg?w=780
여성,40세이상,1주,전체,연작,스킨 퍼펙팅 프로텍티브 베이스프렙 40ml,45000,41850,7,https://www.musinsa.com/products/1802190,https://image.msscdn.net/thumbnails/images/goods_img/20210218/1802190/1802190_17645542081417_500.jpg?w=780
여성,40세이상,1주,전체,무신사 스탠다드 우먼,우먼즈 스트레이트 코듀로이 팬츠 [크림],45900,27490,40,https://www.musinsa.com/products/3411546,https://image.msscdn.net/thumbnails/images/goods_img/20230717/3411546/3411546_16925738904228_500.jpg?w=780
여성,40세이상,1주,전체,더엣지,폭스퍼 야상 롱 구스다운 코트,319000,169000,47,https://www.musinsa.com/products/4572582,https://image.msscdn.net/thumbnails/images/goods_img/20241030/4572582/4572582_17551345878241_500.jpg?w=780
여성,40세이상,1주,전체,인사일런스,마펠 캐시미어 발마칸 코트 BLACK,399000,319200,20,https://www.musinsa.com/products/2737279,https://image.msscdn.net/thumbnails/images/goods_img/20220823/2737279/2737279_17586918448704_500.jpg?w=780
여성,40세이상,1주,전체,노스페이스,NJ1DQ96B 여성 눕시 숏 자켓_BROWN,369000,369000,5,https://www.musinsa.com/products/5612558,https://image.msscdn.net/thumbnails/images/goods_img/20251020/5612558/5612558_17609284378232_500.jpg?w=780
여성,40세이상,1주,전체,가까이 유니언즈,라운더리 스타 후드 티 버건디,67000,46900,30,https://www.musinsa.com/products/4585996,https://image.msscdn.net/thumbnails/images/goods_img/20241104/4585996/4585996_17307073137354_500.jpg?w=780
여성,40세이상,1주,전체,디미트리블랙,VLAD 라이트 쉘 경량 다운 자켓_후디드 스카이 블루,121000,79990,34,https://www.musinsa.com/products/5401056,https://image.msscdn.net/thumbnails/images/goods_img/20250904/5401056/5401056_17615433036536_500.jpg?w=780
여성,40세이상,1주,전체,무신사 스탠다드 우먼,우먼즈 데일리 푸퍼 글로시 숏 패딩 재킷 [블랙],89900,76390,15,https://www.musinsa.com/products/4223507,https://image.msscdn.net/thumbnails/images/goods_img/20240628/4223507/4223507_17631066125856_500.jpg?w=780
여성,40세이상,1개월,전체,무센트,시그니처 체크 머플러 (38컬러),59900,35900,40,https://www.musinsa.com/products/4529877,https://image.msscdn.net/thumbnails/images/goods_img/20241017/4529877/4529877_17292358530291_500.jpg?w=780
여성,40세이상,1개월,전체,분크,Hey Double Pocket Backpack M (헤이 더블 포켓 백팩 미듐)_4colors,215000,215000,0,https://www.musinsa.com/products/3868000,https://image.msscdn.net/thumbnails/images/goods_img/20240214/3868000/3868000_17611129638828_500.jpg?w=780
여성,40세이상,1개월,전체,세포랩,바이오제닉 에센스 블렌디드 포뮬라 50% 100ml,46000,36900,20,https://www.musinsa.com/products/4435752,https://image.msscdn.net/thumbnails/images/goods_img/20240912/4435752/4435752_17478829009198_500.jpg?w=780
여성,40세이상,1개월,전체,디미트리블랙,VLAD 라이트 쉘 경량 다운 자켓_후디드 스카이 블루,121000,79990,34,https://www.musinsa.com/products/5401056,https://image.msscdn.net/thumbnails/images/goods_img/20250904/5401056/5401056_17615433036536_500.jpg?w=780
여성,40세이상,1개월,전체,루에브르,Trapeze Shoulder Medium FA5AB344-FH,329000,329000,10,https://www.musinsa.com/products/5430514,https://image.msscdn.net/thumbnails/images/goods_img/20250909/5430514/5430514_17616394693985_500.jpg?w=780
여성,40세이상,1개월,전체,디스커버리 익스페디션,여성 반슬리 다운 롱패딩 (BLACK),359000,359000,0,https://www.musinsa.com/products/5466614,https://image.msscdn.net/thumbnails/images/goods_img/20250916/5466614/5466614_17622228188765_500.jpg?w=780
여성,40세이상,1개월,전체,비바라비다,[기모선택] My Youth 헤비테리 후드,74900,39900,47,https://www.musinsa.com/products/5352832,https://image.msscdn.net/thumbnails/images/goods_img/20250822/5352832/5352832_17591064550964_500.jpg?w=780
여성,40세이상,1개월,전체,파르티멘토,1950 N2B 밀리터리 숏 파카 블랙,167400,117100,30,https://www.musinsa.com/products/4612241,https://image.msscdn.net/thumbnails/images/goods_img/20241113/4612241/4612241_17316309592958_500.jpg?w=780
여성,40세이상,1개월,전체,몽돌,[2PACK] 슬림 골지 니트 - 스퀘어/터틀넥/라운드,96000,52800,45,https://www.musinsa.com/products/3579514,https://image.msscdn.net/thumbnails/images/goods_img/20230920/3579514/3579514_17581714055248_500.jpg?w=780
여성,40세이상,1개월,전체,예일,THINK PACK 37L_블랙,89000,89000,35,https://www.musinsa.com/products/2066837,https://image.msscdn.net/thumbnails/images/goods_img/20210817/2066837/2066837_17543794036568_500.jpg?w=780
여성,40세이상,1개월,전체,꼼파뇨,happy day 피그먼트 스웨트셔츠 스모크블랙,72000,32400,55,https://www.musinsa.com/products/4375639,https://image.msscdn.net/thumbnails/images/goods_img/20240827/4375639/4375639_17247455335087_500.jpg?w=780
여성,40세이상,1개월,전체,락피쉬웨더웨어,ORIGINAL WINTER SLIPPERS - 2 colors,55000,41800,24,https://www.musinsa.com/products/5589197,https://image.msscdn.net/thumbnails/images/goods_img/20251014/5589197/5589197_17618789486674_500.jpg?w=780
여성,40세이상,1개월,전체,코드그라피,경량 후드 패딩_카키,109000,103550,5,https://www.musinsa.com/products/5562220,https://image.msscdn.net/thumbnails/images/goods_img/20251001/5562220/5562220_17641389274524_500.jpg?w=780
여성,40세이상,1개월,전체,무신사 스탠다드 우먼,우먼즈 샤기 플리스 집업 재킷 [블랙],29900,26910,10,https://www.musinsa.com/products/1180676,https://image.msscdn.net/thumbnails/images/goods_img/20191008/1180676/1180676_1_500.jpg?w=780
여성,40세이상,1개월,전체,무신사 스탠다드 우먼,우먼즈 울 블렌드 쇼트 더플 코트 [미디엄 그레이],179900,179900,0,https://www.musinsa.com/products/5151453,https://image.msscdn.net/thumbnails/images/goods_img/20250528/5151453/5151453_17568695311493_500.jpg?w=780
여성,40세이상,1개월,전체,무신사 스탠다드 우먼,우먼즈 슬림 크루 넥 긴소매 티셔츠 [화이트],18900,14090,25,https://www.musinsa.com/products/3417709,https://image.msscdn.net/thumbnails/images/goods_img/20230720/3417709/3417709_16964869253825_500.jpg?w=780
여성,40세이상,1개월,전체,게스,[CORE] 3color  베이직푸퍼 MP4W9890,139000,139000,0,https://www.musinsa.com/products/5604088,https://image.msscdn.net/thumbnails/images/goods_img/20251016/5604088/5604088_17606054543538_500.jpg?w=780
여성,40세이상,1개월,전체,무신사 스탠다드 우먼,우먼즈 오버사이즈 후디드 롱 다운 파카 [블랙],219900,219900,0,https://www.musinsa.com/products/4223498,https://image.msscdn.net/thumbnails/images/goods_img/20240628/4223498/4223498_17313878208405_500.jpg?w=780
여성,40세이상,1개월,전체,어나더 아카이브,그래피티 로고 후드티_그레이,49800,32800,34,https://www.musinsa.com/products/4265193,https://image.msscdn.net/thumbnails/images/goods_img/20240722/4265193/4265193_17243382854984_500.jpg?w=780
여성,40세이상,1개월,전체,던스트,ALPACA HALF MAC COAT_UDCO5D234_NAVY,329000,312550,5,https://www.musinsa.com/products/5469233,https://image.msscdn.net/thumbnails/images/goods_img/20250916/5469233/5469233_17587647250142_500.jpg?w=780
여성,40세이상,1개월,전체,무신사 스탠다드 우먼,우먼즈 울 블렌드 헤어리 오버 숄더 블레이저 코트 [크림],199900,199900,0,https://www.musinsa.com/products/5151455,https://image.msscdn.net/thumbnails/images/goods_img/20250528/5151455/5151455_17610140639932_500.jpg?w=780
